transaction_id,customer_id,transaction_ts,amount,currency,merchant,category,payment_method,status
T0002354,C0152,2024-04-05 20:02:50,821.31,USD,CityRentals,HEALTHCARE,CASH,APPROVED
T0002355,C0098,2024-08-09 00:32:37,33.37,USD,DineTime,SUBSCRIPTION,CARD,DECLINED
T0002356,C0144,2025-06-25 11:25:16,971.45,USD,SkyTravel,ONLINE_SHOPPING,ACH,APPROVED
T0002357,C0147,2024-09-30 14:30:54,1470.91,USD,SkyTravel,HEALTHCARE,WIRE,APPROVED
T0002358,C0139,2024-02-11 01:04:20,111.43,USD,StreamFlix,UTILITIES,MOBILE_WALLET,APPROVED
T0002359,C0214,2025-06-10 15:48:37,201.8,USD,HealthPlus,UTILITIES,CARD,APPROVED
T0002360,C0154,2024-04-29 14:05:49,272.67,USD,DineTime,ENTERTAINMENT,CARD,PENDING
T0002361,C0129,2024-01-27 01:44:40,271.42,USD,HealthPlus,TRAVEL,MOBILE_WALLET,APPROVED
T0002362,C0243,2024-03-23 10:40:08,1700.46,USD,Acme Mart,RENT,MOBILE_WALLET,APPROVED
T0002363,C0162,2024-06-30 22:55:14,10.49,USD,FuelGo,SUBSCRIPTION,CARD,APPROVED
T0002364,C0134,2024-02-21 13:24:41,2621.93,USD,OnlineHub,TRAVEL,CASH,APPROVED
T0002365,C0057,2024-10-15 14:13:34,57.67,USD,OnlineHub,DINING,CASH,APPROVED
T0002366,C0042,2025-02-25 04:44:03,180.01,USD,OnlineHub,GROCERY,ACH,APPROVED
T0002367,C0153,2025-05-18 22:46:11,150.93,USD,PowerGrid,UTILITIES,CARD,APPROVED
T0002368,C0212,2025-09-08 02:25:54,1107.78,USD,Acme Mart,ONLINE_SHOPPING,ACH,APPROVED
T0002369,C0197,2024-07-18 07:13:29,9.43,USD,PowerGrid,DINING,MOBILE_WALLET,APPROVED
T0002370,C0052,2024-06-24 07:22:37,282.38,USD,CityRentals,ONLINE_SHOPPING,WIRE,APPROVED
T0002371,C0089,2024-07-28 05:58:51,37.07,USD,PowerGrid,ENTERTAINMENT,CARD,APPROVED
T0002372,C0174,2024-08-12 15:21:39,988.63,USD,CityRentals,RENT,CARD,APPROVED
T0002373,C0061,2025-07-13 20:52:41,147.14,USD,FuelGo,FUEL,ACH,APPROVED
T0002374,C0250,2025-11-14 19:50:58,570.21,USD,HealthPlus,HEALTHCARE,ACH,APPROVED
T0002375,C0076,2024-11-26 01:44:23,56.6,USD,Acme Mart,DINING,ACH,APPROVED
T0002376,C0037,2024-10-18 01:55:33,91.73,USD,Acme Mart,ENTERTAINMENT,CARD,APPROVED
T0002377,C0061,2025-07-01 03:56:32,249.84,USD,StreamFlix,ONLINE_SHOPPING,CARD,APPROVED
T0002378,C0238,2024-07-10 02:44:13,363.92,USD,OnlineHub,UTILITIES,MOBILE_WALLET,APPROVED
T0002379,C0004,2024-07-05 03:43:33,262.84,USD,OnlineHub,UTILITIES,MOBILE_WALLET,APPROVED
T0002380,C0161,2024-12-14 17:53:16,820.24,USD,DineTime,TRAVEL,ACH,APPROVED
T0002381,C0201,2025-07-06 08:50:54,37.84,USD,DineTime,SUBSCRIPTION,ACH,APPROVED
T0002382,C0225,2024-11-22 14:52:13,2835.38,USD,CityRentals,RENT,MOBILE_WALLET,APPROVED
T0002383,C0008,2025-12-20 21:25:50,351.07,USD,OnlineHub,HEALTHCARE,CARD,APPROVED
T0002384,C0140,2024-03-03 14:39:37,123.82,USD,SkyTravel,ENTERTAINMENT,CASH,APPROVED
T0002385,C0221,2024-05-30 00:33:46,286.96,USD,DineTime,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0002386,C0094,2024-06-24 06:34:11,97.15,USD,CityRentals,GROCERY,CARD,APPROVED
T0002387,C0058,2025-11-26 13:19:37,498.56,USD,CityRentals,HEALTHCARE,CARD,PENDING
T0002388,C0004,2025-02-18 20:43:56,813.22,USD,OnlineHub,HEALTHCARE,CARD,APPROVED
T0002389,C0039,2024-05-22 11:55:11,2054.81,USD,CityRentals,RENT,CARD,PENDING
T0002390,C0146,2025-07-01 09:46:35,290.83,USD,MetroWater,ENTERTAINMENT,CARD,APPROVED
T0002391,C0061,2024-01-17 05:45:53,188.91,USD,PowerGrid,ENTERTAINMENT,WIRE,APPROVED
T0002392,C0033,2024-08-23 19:44:38,213.46,USD,Acme Mart,GROCERY,MOBILE_WALLET,APPROVED
T0002393,C0111,2025-10-25 04:43:57,58.76,USD,StreamFlix,SUBSCRIPTION,MOBILE_WALLET,PENDING
T0002394,C0077,2024-03-08 23:33:59,30.33,USD,MetroWater,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0002395,C0022,2024-02-06 23:50:30,72.62,USD,PowerGrid,DINING,MOBILE_WALLET,APPROVED
T0002396,C0113,2025-02-15 16:17:45,1656.65,USD,CityRentals,RENT,ACH,DECLINED
T0002397,C0100,2025-04-07 10:00:31,239.21,USD,CityRentals,ONLINE_SHOPPING,CARD,DECLINED
T0002398,C0098,2025-06-28 17:55:49,3112.46,USD,SkyTravel,RENT,CASH,APPROVED
T0002399,C0099,2025-06-01 18:06:12,30.99,USD,MetroWater,FUEL,MOBILE_WALLET,DECLINED
T0002400,C0184,2024-07-19 17:58:57,338.08,USD,CityRentals,UTILITIES,WIRE,APPROVED
T0002401,C0192,2024-01-01 14:30:44,198.68,USD,PowerGrid,GROCERY,WIRE,APPROVED
T0002402,C0165,2024-10-02 01:05:18,279.29,USD,HealthPlus,UTILITIES,WIRE,APPROVED
T0002403,C0170,2024-12-05 16:37:32,1135.8,USD,DineTime,HEALTHCARE,CASH,APPROVED
T0002404,C0146,2025-07-08 06:24:16,12.51,USD,SkyTravel,GROCERY,ACH,APPROVED
T0002405,C0200,2025-06-20 14:18:54,1280.2,USD,StreamFlix,HEALTHCARE,WIRE,APPROVED
T0002406,C0118,2025-09-18 10:42:36,34.56,USD,CityRentals,SUBSCRIPTION,WIRE,APPROVED
T0002407,C0048,2024-10-02 14:14:59,1920.15,USD,CityRentals,TRAVEL,MOBILE_WALLET,APPROVED
T0002408,C0213,2025-08-09 03:45:13,2605.56,USD,HealthPlus,TRAVEL,MOBILE_WALLET,PENDING
T0002409,C0088,2024-12-11 17:35:47,53.5,USD,SkyTravel,ENTERTAINMENT,WIRE,APPROVED
T0002410,C0046,2025-08-26 08:04:12,589.72,USD,MetroWater,HEALTHCARE,ACH,APPROVED
T0002411,C0223,2025-05-31 03:52:01,1062.81,USD,MetroWater,TRAVEL,WIRE,APPROVED
T0002412,C0144,2025-01-30 20:20:27,113.92,USD,Acme Mart,ENTERTAINMENT,CASH,APPROVED
T0002413,C0084,2024-08-17 00:16:36,154.42,USD,OnlineHub,GROCERY,WIRE,APPROVED
T0002414,C0050,2024-03-17 04:07:16,127.48,USD,SkyTravel,DINING,MOBILE_WALLET,APPROVED
T0002415,C0234,2025-12-22 12:08:47,720.81,USD,CityRentals,ONLINE_SHOPPING,CARD,APPROVED
T0002416,C0149,2024-08-03 14:21:51,843.94,USD,Acme Mart,TRAVEL,CARD,APPROVED
T0002417,C0079,2024-12-01 07:21:55,1580.59,USD,OnlineHub,RENT,CARD,APPROVED
T0002418,C0028,2025-03-05 17:19:31,2200.35,USD,FuelGo,TRAVEL,MOBILE_WALLET,DECLINED
T0002419,C0187,2024-02-16 00:35:04,23.63,USD,DineTime,FUEL,CASH,APPROVED
T0002420,C0246,2024-03-30 01:16:52,24.93,USD,CityRentals,SUBSCRIPTION,CARD,APPROVED
T0002421,C0199,2024-05-04 21:32:39,274.21,USD,DineTime,HEALTHCARE,MOBILE_WALLET,APPROVED
T0002422,C0135,2024-01-07 09:53:29,675.98,USD,MetroWater,ONLINE_SHOPPING,ACH,APPROVED
T0002423,C0093,2024-12-22 14:38:36,109.3,USD,PowerGrid,UTILITIES,MOBILE_WALLET,APPROVED
T0002424,C0042,2024-11-28 21:14:49,375.37,USD,PowerGrid,UTILITIES,CASH,APPROVED
T0002425,C0130,2024-11-01 06:06:06,238.73,USD,OnlineHub,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0002426,C0036,2025-11-16 10:10:49,848.79,USD,PowerGrid,ONLINE_SHOPPING,WIRE,PENDING
T0002427,C0139,2024-11-20 22:20:32,1102.0,USD,DineTime,HEALTHCARE,WIRE,APPROVED
T0002428,C0074,2024-03-25 15:35:12,210.77,USD,StreamFlix,UTILITIES,MOBILE_WALLET,DECLINED
T0002429,C0086,2024-11-10 13:33:44,38.35,USD,Acme Mart,GROCERY,CARD,APPROVED
T0002430,C0164,2024-05-14 23:23:53,1779.68,USD,HealthPlus,TRAVEL,CARD,PENDING
T0002431,C0225,2024-11-27 12:22:35,2718.35,USD,FuelGo,RENT,CARD,APPROVED
T0002432,C0124,2025-11-29 03:39:15,132.84,USD,DineTime,GROCERY,MOBILE_WALLET,APPROVED
T0002433,C0073,2025-01-30 21:21:05,60.45,USD,PowerGrid,DINING,MOBILE_WALLET,APPROVED
T0002434,C0159,2025-10-14 16:03:31,177.17,USD,HealthPlus,ONLINE_SHOPPING,CASH,APPROVED
T0002435,C0185,2025-06-11 06:06:21,130.41,USD,CityRentals,DINING,CARD,APPROVED
T0002436,C0236,2024-06-26 19:46:59,438.99,USD,SkyTravel,HEALTHCARE,MOBILE_WALLET,APPROVED
T0002437,C0207,2025-09-13 05:12:51,2568.91,USD,HealthPlus,RENT,CARD,APPROVED
T0002438,C0225,2024-01-09 03:16:16,158.59,USD,MetroWater,GROCERY,CARD,APPROVED
T0002439,C0134,2025-07-20 16:51:50,1275.34,USD,OnlineHub,TRAVEL,ACH,APPROVED
T0002440,C0089,2024-03-30 16:36:12,135.47,USD,OnlineHub,GROCERY,CASH,APPROVED
T0002441,C0046,2025-01-06 20:27:47,361.94,USD,OnlineHub,UTILITIES,CASH,APPROVED
T0002442,C0161,2024-02-03 11:50:55,99.35,USD,DineTime,DINING,ACH,APPROVED
T0002443,C0037,2025-07-21 08:46:40,11.77,USD,OnlineHub,SUBSCRIPTION,CASH,DECLINED
T0002444,C0187,2024-05-03 23:29:56,1741.99,USD,PowerGrid,RENT,ACH,APPROVED
T0002445,C0121,2024-08-10 20:33:08,44.06,USD,HealthPlus,UTILITIES,ACH,APPROVED
T0002446,C0168,2024-06-07 20:59:42,77.5,USD,Acme Mart,SUBSCRIPTION,WIRE,APPROVED
T0002447,C0245,2024-04-13 15:33:00,73.22,USD,HealthPlus,SUBSCRIPTION,CASH,DECLINED
T0002448,C0205,2024-08-29 20:08:20,989.3,USD,MetroWater,HEALTHCARE,CARD,APPROVED
T0002449,C0141,2025-12-20 08:54:09,109.85,USD,CityRentals,UTILITIES,WIRE,APPROVED
T0002450,C0203,2024-11-11 09:42:47,69.18,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0002451,C0107,2025-02-06 10:33:10,1973.85,USD,OnlineHub,RENT,CASH,APPROVED
T0002452,C0064,2025-05-25 22:15:12,144.91,USD,StreamFlix,GROCERY,WIRE,APPROVED
T0002453,C0184,2025-08-19 15:58:33,1233.11,USD,OnlineHub,RENT,MOBILE_WALLET,APPROVED
T0002454,C0001,2024-12-05 08:58:27,237.0,USD,OnlineHub,UTILITIES,CARD,APPROVED
T0002455,C0171,2024-08-07 17:51:08,40.14,USD,PowerGrid,SUBSCRIPTION,CASH,APPROVED
T0002456,C0182,2024-06-01 01:01:20,216.03,USD,PowerGrid,HEALTHCARE,MOBILE_WALLET,APPROVED
T0002457,C0208,2024-02-25 19:57:04,1123.32,USD,FuelGo,RENT,CASH,APPROVED
T0002458,C0049,2025-05-15 22:05:05,34.31,USD,Acme Mart,UTILITIES,WIRE,APPROVED
T0002459,C0208,2025-12-01 07:40:01,624.76,USD,PowerGrid,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0002460,C0178,2025-07-01 14:21:27,1004.35,USD,FuelGo,HEALTHCARE,ACH,APPROVED
T0002461,C0237,2024-11-05 08:36:10,200.68,USD,Acme Mart,GROCERY,ACH,APPROVED
T0002462,C0237,2025-04-16 02:25:04,195.4,USD,MetroWater,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0002463,C0089,2024-06-01 23:24:27,382.56,USD,MetroWater,UTILITIES,CARD,APPROVED
T0002464,C0148,2024-04-04 11:01:27,316.1,USD,MetroWater,UTILITIES,WIRE,APPROVED
T0002465,C0051,2024-07-20 00:10:43,336.24,USD,PowerGrid,ONLINE_SHOPPING,ACH,APPROVED
T0002466,C0148,2025-05-26 03:23:00,297.69,USD,SkyTravel,ENTERTAINMENT,ACH,APPROVED
T0002467,C0156,2024-04-28 07:32:44,1148.44,USD,Acme Mart,RENT,ACH,APPROVED
T0002468,C0041,2025-11-07 05:05:02,2880.15,USD,OnlineHub,RENT,CASH,APPROVED
T0002469,C0014,2025-02-16 03:48:17,2254.01,USD,SkyTravel,RENT,CARD,APPROVED
T0002470,C0034,2024-12-17 19:15:57,35.9,USD,MetroWater,UTILITIES,CARD,APPROVED
T0002471,C0195,2024-08-07 01:20:52,1119.22,USD,HealthPlus,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0002472,C0076,2024-01-14 06:30:40,19.43,USD,DineTime,SUBSCRIPTION,WIRE,APPROVED
T0002473,C0117,2024-10-15 06:24:46,156.45,USD,SkyTravel,DINING,ACH,APPROVED
T0002474,C0026,2024-05-23 12:16:31,1482.68,USD,PowerGrid,RENT,CASH,APPROVED
T0002475,C0221,2024-10-20 13:40:27,146.23,USD,FuelGo,GROCERY,ACH,APPROVED
T0002476,C0033,2025-01-10 12:44:31,210.8,USD,MetroWater,GROCERY,ACH,APPROVED
T0002477,C0185,2024-08-07 20:42:42,252.7,USD,SkyTravel,ENTERTAINMENT,CARD,APPROVED
T0002478,C0153,2024-04-09 08:19:57,201.02,USD,MetroWater,HEALTHCARE,CASH,APPROVED
T0002479,C0249,2025-01-02 20:00:49,146.79,USD,StreamFlix,ONLINE_SHOPPING,ACH,APPROVED
T0002480,C0084,2024-01-28 09:26:34,61.34,USD,StreamFlix,FUEL,ACH,APPROVED
T0002481,C0242,2025-05-08 01:57:33,2931.45,USD,CityRentals,RENT,CARD,APPROVED
T0002482,C0109,2025-05-21 10:07:08,1668.37,USD,CityRentals,RENT,CASH,APPROVED
T0002483,C0016,2024-03-28 15:42:01,247.65,USD,Acme Mart,UTILITIES,CASH,APPROVED
T0002484,C0110,2024-10-15 19:20:05,6.68,USD,HealthPlus,SUBSCRIPTION,ACH,APPROVED
T0002485,C0167,2025-12-01 23:00:02,1621.74,USD,StreamFlix,RENT,ACH,APPROVED
T0002486,C0165,2024-05-07 00:36:49,59.35,USD,StreamFlix,GROCERY,CARD,APPROVED
T0002487,C0158,2025-10-17 16:26:15,1362.89,USD,DineTime,HEALTHCARE,CASH,APPROVED
T0002488,C0095,2025-03-29 21:29:08,268.45,USD,StreamFlix,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0002489,C0174,2024-09-14 17:27:38,564.24,USD,DineTime,HEALTHCARE,ACH,DECLINED
T0002490,C0216,2024-04-23 01:36:23,1128.46,USD,StreamFlix,RENT,CASH,APPROVED
T0002491,C0143,2024-01-28 15:01:16,193.44,USD,PowerGrid,GROCERY,CARD,APPROVED
T0002492,C0142,2024-04-02 17:48:12,346.11,USD,DineTime,TRAVEL,WIRE,APPROVED
T0002493,C0042,2025-11-17 13:20:04,157.3,USD,PowerGrid,ENTERTAINMENT,CARD,APPROVED
T0002494,C0115,2025-12-22 02:12:49,1155.52,USD,Acme Mart,RENT,CARD,PENDING
T0002495,C0119,2024-09-09 01:57:42,1269.17,USD,Acme Mart,RENT,CASH,APPROVED
T0002496,C0119,2025-06-27 10:01:56,1029.81,USD,Acme Mart,TRAVEL,WIRE,APPROVED
T0002497,C0126,2024-07-20 00:54:09,43.9,USD,DineTime,DINING,ACH,APPROVED
T0002498,C0005,2025-11-23 12:56:14,37.63,USD,FuelGo,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0002499,C0115,2024-07-28 04:23:13,212.51,USD,MetroWater,ENTERTAINMENT,WIRE,APPROVED
T0002500,C0144,2025-03-26 09:15:21,86.77,USD,HealthPlus,GROCERY,MOBILE_WALLET,APPROVED
T0002501,C0215,2025-08-22 02:19:58,267.44,USD,DineTime,ENTERTAINMENT,ACH,APPROVED
T0002502,C0135,2024-09-29 14:40:19,2500.54,USD,OnlineHub,TRAVEL,CARD,APPROVED
T0002503,C0107,2024-03-10 04:14:27,34.55,USD,FuelGo,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0002504,C0013,2024-02-08 00:42:55,708.27,USD,OnlineHub,ONLINE_SHOPPING,CARD,DECLINED
T0002505,C0192,2025-07-30 22:58:36,119.19,USD,PowerGrid,DINING,MOBILE_WALLET,APPROVED
T0002506,C0179,2025-12-25 02:23:41,116.96,USD,FuelGo,DINING,ACH,APPROVED
T0002507,C0082,2025-08-26 10:50:10,36.07,USD,MetroWater,UTILITIES,MOBILE_WALLET,APPROVED
T0002508,C0166,2025-05-19 23:15:39,66.63,USD,DineTime,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0002509,C0058,2025-02-28 13:54:58,1276.79,USD,MetroWater,RENT,CASH,APPROVED
T0002510,C0155,2024-04-11 05:24:16,114.99,USD,SkyTravel,FUEL,CASH,DECLINED
T0002511,C0056,2024-09-29 09:02:17,347.55,USD,Acme Mart,ONLINE_SHOPPING,CASH,APPROVED
T0002512,C0060,2025-12-06 18:45:52,309.63,USD,DineTime,UTILITIES,ACH,APPROVED
T0002513,C0172,2025-09-17 16:14:27,49.63,USD,MetroWater,SUBSCRIPTION,MOBILE_WALLET,DECLINED
T0002514,C0207,2025-11-07 05:04:53,21.41,USD,StreamFlix,GROCERY,ACH,DECLINED
T0002515,C0007,2025-07-07 06:14:42,1428.44,USD,PowerGrid,TRAVEL,CASH,APPROVED
T0002516,C0028,2025-11-07 22:51:23,1785.78,USD,CityRentals,RENT,CARD,APPROVED
T0002517,C0067,2025-12-01 22:23:56,2839.09,USD,PowerGrid,RENT,CARD,APPROVED
T0002518,C0147,2024-04-24 03:02:24,93.37,USD,MetroWater,FUEL,CASH,DECLINED
T0002519,C0250,2024-10-23 18:30:13,1155.21,USD,PowerGrid,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0002520,C0008,2024-05-21 05:51:05,3129.22,USD,DineTime,RENT,WIRE,APPROVED
T0002521,C0195,2024-08-26 20:47:33,1883.1,USD,FuelGo,RENT,MOBILE_WALLET,APPROVED
T0002522,C0113,2024-01-27 09:26:53,62.33,USD,Acme Mart,FUEL,MOBILE_WALLET,APPROVED
T0002523,C0139,2024-07-03 06:52:41,107.6,USD,FuelGo,GROCERY,CASH,APPROVED
T0002524,C0098,2025-10-25 03:03:34,11.38,USD,MetroWater,SUBSCRIPTION,CASH,APPROVED
T0002525,C0240,2024-06-18 21:50:30,214.14,USD,OnlineHub,UTILITIES,MOBILE_WALLET,APPROVED
T0002526,C0172,2025-02-05 21:03:57,170.11,USD,PowerGrid,ENTERTAINMENT,ACH,APPROVED
T0002527,C0242,2024-12-29 08:20:59,799.18,USD,Acme Mart,ONLINE_SHOPPING,WIRE,APPROVED
T0002528,C0183,2024-12-29 15:33:07,1420.76,USD,SkyTravel,RENT,MOBILE_WALLET,APPROVED
T0002529,C0012,2025-11-21 20:08:30,1080.01,USD,HealthPlus,ONLINE_SHOPPING,ACH,APPROVED
T0002530,C0143,2025-04-16 21:09:17,1033.26,USD,DineTime,TRAVEL,WIRE,APPROVED
T0002531,C0205,2025-12-19 23:17:20,58.61,USD,Acme Mart,ENTERTAINMENT,MOBILE_WALLET,DECLINED
T0002532,C0073,2025-09-18 15:37:50,33.22,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0002533,C0007,2024-01-12 05:34:07,93.35,USD,StreamFlix,DINING,ACH,APPROVED
T0002534,C0144,2024-12-30 21:07:01,162.29,USD,CityRentals,HEALTHCARE,ACH,PENDING
T0002535,C0195,2024-05-08 00:00:44,2485.28,USD,DineTime,TRAVEL,WIRE,APPROVED
T0002536,C0129,2025-06-29 18:16:13,77.01,USD,HealthPlus,SUBSCRIPTION,WIRE,APPROVED
T0002537,C0059,2025-02-08 17:27:32,8.08,USD,DineTime,SUBSCRIPTION,ACH,PENDING
T0002538,C0039,2025-09-30 02:18:31,72.32,USD,MetroWater,FUEL,CARD,APPROVED
T0002539,C0023,2024-09-11 13:01:30,19.4,USD,SkyTravel,DINING,MOBILE_WALLET,DECLINED
T0002540,C0170,2024-04-20 08:28:13,53.01,USD,CityRentals,SUBSCRIPTION,ACH,APPROVED
T0002541,C0055,2024-09-11 01:35:39,865.06,USD,Acme Mart,ONLINE_SHOPPING,WIRE,APPROVED
T0002542,C0236,2025-12-18 00:47:54,67.64,USD,PowerGrid,DINING,CARD,APPROVED
T0002543,C0233,2024-09-25 04:32:07,156.92,USD,StreamFlix,UTILITIES,WIRE,APPROVED
T0002544,C0158,2024-10-07 01:01:43,1829.4,USD,Acme Mart,RENT,ACH,APPROVED
T0002545,C0202,2025-05-10 02:22:43,36.23,USD,SkyTravel,SUBSCRIPTION,CASH,APPROVED
T0002546,C0198,2025-07-13 22:57:19,27.75,USD,StreamFlix,FUEL,MOBILE_WALLET,APPROVED
T0002547,C0011,2025-07-18 05:17:45,85.75,USD,Acme Mart,FUEL,CASH,APPROVED
T0002548,C0025,2024-04-17 08:14:44,20.53,USD,StreamFlix,DINING,CASH,APPROVED
T0002549,C0215,2025-07-13 15:22:16,937.6,USD,DineTime,HEALTHCARE,CASH,DECLINED
T0002550,C0158,2025-09-25 20:00:30,96.44,USD,HealthPlus,FUEL,MOBILE_WALLET,APPROVED
T0002551,C0113,2024-04-02 11:55:03,186.41,USD,DineTime,DINING,MOBILE_WALLET,APPROVED
T0002552,C0088,2025-09-20 04:54:24,24.59,USD,FuelGo,SUBSCRIPTION,CARD,APPROVED
T0002553,C0185,2024-09-09 13:53:22,55.96,USD,Acme Mart,SUBSCRIPTION,CASH,PENDING
T0002554,C0228,2025-11-30 02:15:09,91.06,USD,SkyTravel,GROCERY,CASH,APPROVED
T0002555,C0059,2024-11-17 09:02:58,45.34,USD,PowerGrid,SUBSCRIPTION,CASH,APPROVED
T0002556,C0106,2025-09-05 02:01:55,58.0,USD,MetroWater,UTILITIES,WIRE,APPROVED
T0002557,C0098,2025-08-09 10:57:50,14.18,USD,Acme Mart,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0002558,C0207,2024-10-27 13:42:07,133.51,USD,MetroWater,UTILITIES,WIRE,APPROVED
T0002559,C0097,2025-05-24 14:56:39,158.18,USD,PowerGrid,DINING,MOBILE_WALLET,APPROVED
T0002560,C0013,2024-11-14 11:27:34,1185.88,USD,StreamFlix,HEALTHCARE,ACH,APPROVED
T0002561,C0109,2024-01-30 20:47:49,740.14,USD,OnlineHub,HEALTHCARE,WIRE,APPROVED
T0002562,C0116,2025-09-15 01:03:06,154.76,USD,HealthPlus,DINING,ACH,APPROVED
T0002563,C0109,2025-01-25 04:45:45,112.16,USD,FuelGo,UTILITIES,WIRE,APPROVED
T0002564,C0219,2025-02-10 23:01:59,312.76,USD,FuelGo,UTILITIES,WIRE,APPROVED
T0002565,C0086,2025-11-22 15:29:30,50.62,USD,HealthPlus,SUBSCRIPTION,CARD,APPROVED
T0002566,C0042,2025-04-07 15:35:22,65.0,USD,CityRentals,UTILITIES,WIRE,APPROVED
T0002567,C0247,2024-11-19 22:19:42,834.27,USD,OnlineHub,ONLINE_SHOPPING,WIRE,APPROVED
T0002568,C0018,2024-04-12 03:21:37,13.19,USD,SkyTravel,ENTERTAINMENT,ACH,APPROVED
T0002569,C0096,2025-10-16 14:08:08,124.14,USD,StreamFlix,FUEL,MOBILE_WALLET,APPROVED
T0002570,C0016,2025-08-25 18:47:48,191.32,USD,PowerGrid,GROCERY,CARD,APPROVED
T0002571,C0102,2024-03-22 06:17:40,854.61,USD,PowerGrid,ONLINE_SHOPPING,ACH,APPROVED
T0002572,C0148,2024-01-14 09:56:48,71.19,USD,FuelGo,SUBSCRIPTION,CASH,DECLINED
T0002573,C0115,2025-10-15 15:28:24,397.8,USD,DineTime,UTILITIES,WIRE,APPROVED
T0002574,C0020,2024-09-14 08:19:50,297.57,USD,CityRentals,UTILITIES,CARD,APPROVED
T0002575,C0189,2025-01-30 19:22:48,413.87,USD,DineTime,ONLINE_SHOPPING,WIRE,APPROVED
T0002576,C0013,2025-06-10 06:21:55,667.16,USD,CityRentals,ONLINE_SHOPPING,WIRE,PENDING
T0002577,C0080,2024-09-16 13:10:51,66.89,USD,PowerGrid,UTILITIES,ACH,APPROVED
T0002578,C0205,2025-01-11 10:23:02,14.19,USD,DineTime,DINING,WIRE,APPROVED
T0002579,C0167,2024-03-19 04:03:21,409.55,USD,CityRentals,ONLINE_SHOPPING,ACH,APPROVED
T0002580,C0036,2025-09-21 17:53:09,504.78,USD,OnlineHub,TRAVEL,WIRE,APPROVED
T0002581,C0175,2025-02-11 07:30:37,60.01,USD,SkyTravel,SUBSCRIPTION,CASH,APPROVED
T0002582,C0063,2024-07-15 20:12:36,130.79,USD,CityRentals,DINING,CASH,APPROVED
T0002583,C0138,2024-01-13 23:50:59,207.1,USD,SkyTravel,ENTERTAINMENT,CASH,APPROVED
T0002584,C0139,2024-09-09 01:31:06,201.29,USD,SkyTravel,GROCERY,MOBILE_WALLET,APPROVED
T0002585,C0066,2024-08-23 11:49:58,1074.99,USD,HealthPlus,HEALTHCARE,CARD,APPROVED
T0002586,C0185,2024-08-22 12:03:07,80.43,USD,CityRentals,FUEL,WIRE,APPROVED
T0002587,C0218,2025-12-17 23:05:48,2649.23,USD,Acme Mart,TRAVEL,CARD,APPROVED
T0002588,C0190,2024-10-20 18:43:15,2035.29,USD,DineTime,RENT,CASH,APPROVED
T0002589,C0232,2024-09-17 13:05:15,2822.14,USD,FuelGo,RENT,ACH,APPROVED
T0002590,C0067,2025-01-05 02:24:05,88.36,USD,PowerGrid,DINING,ACH,APPROVED
T0002591,C0122,2025-10-19 23:41:56,51.47,USD,OnlineHub,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0002592,C0194,2025-04-12 18:17:22,368.98,USD,MetroWater,HEALTHCARE,CARD,APPROVED
T0002593,C0132,2025-03-11 21:20:50,175.46,USD,DineTime,DINING,MOBILE_WALLET,APPROVED
T0002594,C0136,2024-11-18 17:31:17,118.7,USD,MetroWater,FUEL,CARD,APPROVED
T0002595,C0149,2025-11-28 05:00:26,338.25,USD,SkyTravel,UTILITIES,WIRE,APPROVED
T0002596,C0065,2025-01-25 09:11:53,73.6,USD,SkyTravel,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0002597,C0045,2025-08-29 16:22:00,30.78,USD,HealthPlus,DINING,MOBILE_WALLET,APPROVED
T0002598,C0042,2024-04-25 23:31:21,42.97,USD,MetroWater,FUEL,CARD,APPROVED
T0002599,C0169,2025-08-03 07:38:56,80.0,USD,DineTime,FUEL,ACH,DECLINED
T0002600,C0045,2024-08-05 06:06:31,131.37,USD,Acme Mart,FUEL,MOBILE_WALLET,APPROVED
T0002601,C0038,2024-06-28 00:04:36,907.48,USD,SkyTravel,RENT,CARD,APPROVED
T0002602,C0005,2024-04-27 01:38:58,2460.0,USD,DineTime,RENT,CASH,APPROVED
T0002603,C0233,2025-11-23 17:30:25,129.44,USD,MetroWater,GROCERY,MOBILE_WALLET,DECLINED
T0002604,C0184,2024-07-12 13:34:06,40.9,USD,PowerGrid,ENTERTAINMENT,CARD,APPROVED
T0002605,C0099,2024-11-22 23:39:40,1493.03,USD,HealthPlus,RENT,MOBILE_WALLET,APPROVED
T0002606,C0063,2025-07-17 23:21:24,2215.12,USD,Acme Mart,RENT,CASH,APPROVED
